inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
64, close,jeonbuk,34,20060629,NA,hospital,3207566930,26568783,3242980986,1628327842,370387,0,0,0,-61612452,5021154737,4648822830,0,372331907,35966517012,34950096428,877111000,0,24367583508,9299760234,4579304677,15067823274,9630291360,16620088241,0,3493286770,92333940,4614432658,1871573913,3331,842694896,835709710,0,-2056171393,5548918205,5252864326,2651482168,296053879,35512534044,34370840460,935991000,0,24814213959,8077364409,0,16736849550,10281084209,16247238290,0,NA,NA,NA
66,open,choongbuk,152,20160408,125,hospital,1966087246,0,3274224097,1874379606,32766946,226752100,177479944,0,-1502122005,4877642630,4591310361,180549803,286332269,14981392771,14948642771,32750000,0,16841701291,8095464266,4520939093,8746237025,8409713210,3017334110,-8.60E+09,600351257,53290712,1571064894,958722990,331645050,2627730,1766730,0,-694987029,244849392,205932422,0,38916970,14628191865,14584155115,21670000,0,10353585142,2203171223,985575770,8150413919,8009713210,4519456115,-8.60E+09,41,41,change
68,open,daegu,40,20000901,137,hospital,14160552030,0,13492398934,7324876474,168016259,433890026,415813473,0,402279329,4827228979,4642424432,3959316772,184804547,14401133295,13983788546,51674083,0,14593476393,7655710757,4417157896,6937765636,6271624202,4634885881,0,13120243794,0,12948536643,7094175850,254652613,412093968,408449730,0,14265796,4372326461,4215369132,3547014694,156957329,14052778516,13646548787,51674083,0,14192498425,7227835113,4518592257,6964663312,6275018100,4232606552,0,187,190,same
76,open,seoul,83,20051207,212,nursing_hospital,9041162635,401400515,7682105358,3990164600,53191709,592562318,120762318,75726874,342559279,2124049832,2089656944,1008417418,34392888,14211990071,10493596731,3623664050,0,8811895444,4540070406,4.00E+09,4271825038,0,7524144459,0,9223018840,471737331,7354982757,3816224486,91877352,821323039,116076986,127883167,538969898,1593779102,1565002835,793444049,28776267,14043973537,10325580197,3623664050,0,8456167459,4594204705,4.00E+09,3861962754,0,7181585180,0,110,112,same
78,open,choongbuk,162,19940411,349,general_hospital,57155206254,4645186,61175134872,27200710550,466136732,1054819373,1032999373,0,-4613256445,3626445967,3162131590,1134537082,464314377,51406607527,50534527267,822080260,0,52161133806,20479298014,3965356675,31681835792,2.59E+10,2871919688,4679894337,51834936360,1344866,51100469265,23155231435,671705474,1052563029,1037013029,0,352264674,5243617207,4938127716,1630241827,305489491,54315017386,53227848596,1037168790,0,46156509710,21432068809,4504155358,24724440901,23924440901,13402124883,4679894337,457,457,same
79,open,ulsan,127,20140912,337,nursing_hospital,23123270197,0,21169901408,10774992360,7302719335,6270564491,1110955407,27376930,2958146703,8480220252,8387323285,7323609391,92896967,55253910669,53685908489,1451500000,0,27819349936,5165532803,3957283506,22653817133,16272556333,35914780985,0,30276580211,0,28095391638,14669120183,275357469,1692285396,1614460586,16752890,747507756,2203998505,2053815020,0,150183485,68809824843,67882547820,627500000,0,37990945836,3939689052,2284480382,34051256784,32046995984,33022877512,0,210,149,same
80,open,busan,64,20061017,264,hospital,22687036399,1050964274,19418606986,12345720610,297368394,663350300,650857494,249487440,1601995793,3863651711,3827923325,1503155863,25741640,35757370803,34811770803,1.15E+08,0,21640800085,6065857855,3.85E+09,15574942230,13252669142,17980222429,0,18991534978,957522929,16173316271,10745966560,144787844,1344677137,693756134,122546122,538260363,2907571417,2882613004,1440519031,24958413,35122935739,34182113281,179100000,0,21033704815,7477280096,4.15E+09,13556424719,13536424719,16996802341,0,344,280,same
85,open,daegu,46,19760409,230,general_hospital,26125512154,19904878062,5246306584,0,300973614,292631634,138887344,306610807,676058681,4797187647,4496783971,0,300403676,15361654966,15142473303,17927000,0,12932505433,9480942290,3.60E+09,3451563143,249140000,7226337180,5062881574,25106886220,19091326034,5370725088,0,241806141,203589664,162999638,61232160,621819415,4433666677,4163709581,0,269957096,15239162475,14987320772,33907000,0,10011702653,9687463170,3.70E+09,324239483,223320000,9661126499,7497670893,250,260,same
86,open,jeonbuk,118,19971230,88,hospital,3426305580,453817360,2781678264,1666742310,477127577,519638437,160539629,25698840,122600256,5034437525,5031790152,184591490,2647373,3220670632,3175405717,2500000,0,5278504783,4691630383,3540358611,586874400,0,2976603374,0,4009625730,596277386,3159665369,1620635510,415241708,554689036,181628516,91251090,22984557,4955381080,4952522257,286224540,2858823,3371806928,3316973242,2500000,0,5401068870,4835727055,3577292938,565341815,0,2926119138,0,48,52,same
88,open,gyeongnam,157,20080407,187,hospital,8761414651,1373086302,7506155273,4752253546,537533747,262143039,199831607,9872460,147691324,1145525082,1082579387,976782953,56327091,6939148257,6589188046,7.00E+07,0,6973177184,5820444566,3487652670,1152732618,742732618,1111496155,0,8302045565,1325568437,6927927344,4508777900,403713077,265408973,210608973,0,186853888,1186910516,1119593441,930791978,57221918,7274576712,7021511402,3.00E+07,0,7497682397,5703445683,3029546285,1794236714,1384236714,963804831,0,109,109,same
90,open,incheon,139,20001227,45,hospital,38159327290,4426206627,30564506767,16920919058,605924077,1323688460,194923903,741765380,1709084133,15128957208,14628997808,3146224714,499959400,20853134102,18570421102,1868530000,0,15073466536,7494602228,3405586548,7578864308,2133260000,20908624774,11729172334,36631428185,4371449253,30355929477,16486027083,907963345,818018408,157275505,421028000,1572966392,15248030464,14807681081,3903879492,440349383,21301511151,19900854151,1075830000,0,17350000974,10414628225,6009944904,6935372749,2.40E+09,19199540641,10020088201,292,292,same
102,open,choongbuk,130,19880803,72,nursing_hospital,14147342340,841074594,12395462307,5034945793,93066815,710418482,574838813,39882966,253570806,7650272130,7543431519,0,106840611,13806590454,13578014622,49770000,0,16510908459,5939480593,2779650340,10571427866,9547664597,4945954125,4747472890,13589695515,795007634,12082957368,4873212569,111933380,633325095,512992133,28006523,162332275,7220546761,7116533241,0,104013520,14100013489,13870414377,49770000,0,16628142791,5587529973,2790965652,11040612818,9196718811,4692417459,4747472890,121,121,same
103,open,gyeonggi,92,20070115,213,nursing_hospital,5508370175,0,5126031648,1839841830,16410940,201196155,165572675,22839130,174714182,2021227032,2021227032,1501758712,0,5170774751,5096263750,74510001,0,3592347009,2990220649,2.65E+09,602126360,602126360,3599654774,0,5567875940,0,5210019420,1827642290,47387080,305906021,189720403,15087110,84250469,2279898038,2231281032,1537831863,48617006,5268175649,5193664648,74510001,0,4123133095,3164268636,2.65E+09,958864459,958864459,3424940592,0,83,85,same
111,open,busan,67,20121030,191,nursing_hospital,5295972720,0,5065356356,3044554657,15379884,185653421,125737963,18990300,41352527,487931838,487931838,49914039,0,5854233945,5744108680,37837265,0,4739738327,3036475294,2434448491,1703263033,1440440000,1602427456,252392656,5236492630,0,4549670010,2686918190,15129037,480819257,250857332,5743390,215389010,900775098,900775098,164641379,0,5822083833,5743402243,30489590,0,5161784002,3189589506,2777256281,1972194496,1763340000,1561074929,211040129,100,100,same
114,open,ulsan,127,20110901,172,nursing_hospital,9192504519,0,8555544520,4913559797,61214999,456201392,432210301,364060,241609546,1227436623,1186485950,0,40950673,18829561177,18032017487,83384800,0,13067442626,5622116224,2422929230,7445326402,7175326402,6989555174,4320806671,5842067150,0,5444479561,3259958911,10381452,176577654,144917304,17606680,213784707,535840853,521415481,0,14425372,12616852822,11871143997,6.00E+06,0,10725554718,2956858657,304480000,7768696061,7568696061,2427138957,0,154,82,same
117,open,seoul,23,20070808,300,nursing_hospital,9577573802,568952436,8613352563,4231492903,20781846,221476668,215328672,32812509,161761472,1355692292,1355692292,0,0,6297330990,5716920256,500410734,0,5799514405,2914450800,2329468236,2885063605,2685063605,1853508877,0,5518800671,221780955,5021109762,2343115336,45762216,155873486,152257065,21936743,143861941,1109618512,1109618512,16418709,0,5764482916,5161642182,482840734,0,5182354023,3540354023,2791779808,1.64E+09,1.44E+09,1691747405,0,134,42,same
121,open,gyeongnam,155,20091014,59,hospital,5686432796,1482965205,4394591085,2807741271,253267645,329876369,267962624,0,-267732218,3783597627,3429213043,0,18604771,4680791245,4663990245,6186000,0,8041976399,7228886399,2237607438,813090000,813090000,422412473,606276675,6109728570,1519820726,4510133891,2847467502,64365067,211098889,165680089,0,-66959869,3612326955,3252490509,0,24616233,4096636095,4079835095,6186000,0,6942768034,6074058933,1865973041,868709101,825090000,766195016,606276675,107,55,same
122,open,gyeongbuk,166,19880524,187,hospital,6034710275,510342913,5754978655,3508651496,489136760,91533170,79863795,26824720,140167577,1518516370,1508153860,1064929972,10362510,6422545392,6374719491,27680778,0,5859362264,3670893372,2203835331,2188468892,424169870,2081699498,1866629194,5821726521,503584973,5315478122,3342374913,295576844,125112785,70187592,0,173127485,1495228570,1483654387,975536503,11574183,4973323520,4946706426,5801800,0,5477950169,3604163596,1913456850,1873786573,424169870,990601921,915699194,89,95,same
123, close,jeonnam,144,20081210,NA,nursing_hospital,4647433010,232848337,4043633900,2588544084,12725732,331257399,111070415,33004720,19414386,1441307803,1372768532,61982650,68539271,2717679852,2576997468,1.31E+08,0,3224861379,3034861379,2199439974,1.90E+08,0,934126276,0,4665039048,179134263,3989086340,2465132086,4509152,144545318,137175146,0,356782279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,96,same
124,open,gyeonggi,135,20060724,30,nursing_hospital,5538313519,328968724,4874034541,3105105589,20307532,195315227,172200591,20507850,139794709,1177160080,1110883095,111850,66276985,7439114482,6396188023,194899800,0,5580803910,2880803910,2182827361,2.70E+09,2.70E+09,3035470652,2589398920,5474746096,342608939,4951126646,3176321818,27909165,180970368,166889815,5863537,22085771,1144109836,1080647018,4638421,63462818,7229949480,6248899576,204899800,0,5591157773,2891157773,2210227159,2.70E+09,2.70E+09,2782901543,2476624520,69,72,same
126,open,seoul,23,20130422,27,hospital,10345082140,1181645282,8476045091,4568218701,201630773,423474746,350820569,17680469,447867325,1431999314,1369249077,40458964,62750237,23725184089,17927624089,472560000,0,22540610569,9506511352,2.17E+09,13034099217,1.30E+10,2616572834,1208224077,9514124268,1137832851,8486506905,4042121927,20428873,242259270,238055040,0,-332045885,769216382,722885029,0,46331353,16690693861,11276539061,914154800,0,16531389905,5972059565,3.00E+08,10559330340,9559330340,928520338,-479828419,93,85,same
130,open,jeonnam,15,19930101,258,general_hospital,25639691169,5901553819,19115372923,13272209862,1808588715,1729981126,135163208,248780324,452591692,7309653471,6894265566,20263580,415387905,9328353802,8957692102,0,0,12110719561,6298898757,2136120000,5811820804,2046971380,4527287712,42733952,23984631968,5614064722,17487118627,12084525447,1628933936,1718960655,163131100,141789035,651632865,4925047808,4485581806,20605900,439466002,10049858617,9562701750,0,0,10900210405,3709521694,0,7190688711,4857047850,4074696020,42733952,324,324,same
131,open,gyeongbuk,95,19820520,771,general_hospital,1.51E+11,1.16E+11,28031266701,0,5968872681,7739690147,338896259,1250765481,3267366816,43870284311,41979652806,149126450,1818617919,1.30E+11,1.17E+11,0,0,1.29E+11,43824720454,0,85286333620,6569774686,45131800848,0,1.49E+11,1.07E+11,29532488677,0,6445389817,12518423585,411169337,1304472425,5125978159,55591590517,53481868205,149800050,1627064008,1.25E+11,1.13E+11,0,0,1.31E+11,52414267533,3.10E+09,78556538604,6904708289,49244922328,50397400,1065,1065,same
133,open,gyeongbuk,95,20110901,436,nursing_hospital,28451303325,3389250535,21370553128,12391550323,369872656,3417126941,325291121,142942080,501303297,8151941565,7636456006,3739408170,118373350,12054598926,11380718806,465263000,0,15118934706,4804783489,2011662588,10314151217,6.65E+09,5087605785,3.00E+06,27643745209,3577946473,19404743277,11263916853,439887242,4440497613,257747107,0,660445088,17084304271,16623056995,9100730,155231439,12142277804,11494497684,462263000,0,24405955103,13069648508,1552671540,11336306595,7.58E+09,4820626972,3.00E+06,340,340,same
142,open,gyeonggi,177,20090218,124,nursing_hospital,2450769531,0,2876548785,1498503970,43607243,155829971,126410063,8690710,-546692692,332178274,332178274,226087041,0,3181673573,3133003139,48670434,0,2984724327,2218589963,1732666672,766134364,571698404,529127520,0,3022284378,0,2862966305,1594210753,24843434,136668239,114865580,0,47493268,554787737,537718102,235096198,0,2857352809,2807762809,49590000,0,2336320334,2336320334,1971063270,0,0,1075820212,0,55,42,same
146,open,busan,63,20141106,19,hospital,1513373099,60714399,1304054757,663927317,325438,61895412,61895412,11839743,75194226,1379951518,1378706518,166483930,1245000,3903085886,3855759931,37325955,0,2174968345,1754968345,1.68E+09,4.20E+08,4.00E+08,3108069059,0,1569706145,60008281,1440521508,765710516,231934,52938716,52938716,3854100,12615474,93086688,91628688,70753710,1458000,2021050319,1636522804,34527515,0,1391662174,1371662174,1246228260,2.00E+07,0,722474833,0,22,24,same
151,open,gyeongbuk,8,20111006,504,nursing_hospital,13357679440,0,16799784295,8026043617,468050376,2631058618,857732836,129338020,-5734451117,1108616609,1059984550,962620719,48632059,26969777623,21384029407,0,0,26772268516,3528203294,1610640296,23244065222,19802937079,1306125716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,change
157,open,busan,62,20081226,233,nursing_hospital,9487946122,555132769,8557015614,5007316270,98625858,316874430,274024174,11168410,146380757,3918498489,3677366419,0,241132070,5370153410,5209464059,40544000,0,7323355630,2725605630,1436209156,4597750000,4597750000,1965296269,0,8201739563,446431307,7499594703,4726476790,123227493,264563949,228130872,0,114377097,3213428194,2998618564,0,214809630,5232922175,5054891967,37544000,0,6567787250,1441659454,365485828,5126127796,5126127796,1878563119,1878563119,120,120,same
158,open,seoul,151,19830822,97,general_hospital,28413393487,6604164505,23169610594,12943190560,1502655701,574124851,330617662,0,-431850762,2815647145,2639756035,1235600,175891110,35251516850,32040544629,505577910,0,16947542453,3851662590,1409830375,13095879863,8656966991,21119621542,2326609979,26299687235,6372028925,19870692881,11100926465,313335585,449727508,306630164,0,-79426494,3680600323,3523650429,1171200,156949894,37449198076,34154768962,505577910,0,16230295876,9612253261,6816063352,6618042615,3816112855,24899502523,5536798250,260,240,same
161,open,busan,65,20060929,153,hospital,12536077371,1920367762,9822143905,5708620440,42878384,504859576,338262936,44361530,287222982,4265551738,3753160589,2904435047,512391149,10394553904,9262954747,9.75E+08,0,9881204947,2682794416,1398422423,7198410531,6297392240,4778900695,292262440,13523488923,2282919723,10143432878,5026205723,29047030,794036142,389748762,26025480,306121730,3839953306,3314012644,2349821830,525940662,11812381309,9872393665,1816383241,0,11160656902,3543449240,1209129813,7617207662,6687207662,4491677713,292262440,143,143,same
165,open,jeonbuk,136,20050321,440,nursing_hospital,2179020670,312206615,1507567008,907395730,33436412,208281214,18920952,0,184402245,3535249679,3432644103,3132667033,102605576,16681779738,16651052086,0,0,12496838310,5800803717,1309874205,6696034593,4089146674,7720191107,7720191107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
167,open,choongnam,37,20081223,190,nursing_hospital,5269186263,0,4889597273,3058749440,125279351,307512767,47662169,19632540,177723034,1518706555,1488700019,575044380,30006536,4327816379,4261821379,65993000,0,3513027902,1836245656,1.26E+09,1676782246,2.10E+08,2333495032,0,5246256882,0,4906045523,3079006460,69867318,223908693,48000871,21287824,164882160,1088715167,1055988052,573882930,32727115,4254326334,4181746334,72578000,0,3187269503,1768190444,1.26E+09,1419079059,2.10E+08,2155771998,0,78,79,same
172,open,busan,72,19990504,30,nursing_hospital,6105254890,431327530,5532193576,2887498290,125459287,63947119,39591560,10054700,193191252,2203799587,2165988198,967124532,37811389,6072504272,4602812365,1940000,0,4333805732,2291389188,1143953797,2042416544,1557012399,3942498127,0,5982035160,418506587,5353317250,2740040770,54847081,81574582,52288328,10860900,172622922,2618088744,2586387846,1138331162,31700898,6234912476,4711454928,1940000,0,5103694345,2752799342,1678996517,2350895003,1859490858,3749306875,0,81,78,same
174,open,gyeongbuk,8,20061108,69,nursing_hospital,1891353950,132098966,1512855813,1033624731,1557636,0,52591629,0,247956807,1860214289,1820214289,698952548,40000000,1621186268,1447007897,6.00E+06,0,1711471492,1289671492,1106184218,421800000,251800000,1769929065,1100340995,1871788470,148056559,1470789422,1008101382,0,0,57761384,0,252942489,1603945444,1582245444,552219838,21700000,1483617236,1479617236,4.00E+06,0,1571676305,299100853,40152066,1272575452,1017575452,1515886375,846298305,46,42,same
181,open,jeonbuk,26,20121218,539,nursing_hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,200,same
184,open,gyeongbuk,166,20051201,14,hospital,4497414065,401527502,4339151908,2591686925,48701845,83655518,82117242,0,-278219018,994291198,932131491,89698740,62159707,4917120193,4236533525,484782770,325392770,3088460514,1474825813,983040281,1613634701,1.57E+09,2822950877,0,4306124600,396492714,3850972055,2418745636,49915330,76561767,69922158,0,32013394,1060060110,995291559,38819796,64768551,4450660746,4077097715,159390000,0,2373337098,561250951,155462065,1812086147,1.76E+09,3137383758,0,74,74,same
185,open,gyeongnam,32,20120120,78,hospital,7319085415,686857007,6112708036,3554808728,23579577,231519005,200698849,19271020,292309924,2932262244,2710830383,1783637109,168850399,9161452278,8510009278,651443000,0,8190233966,4128549070,982603292,4061684896,4.00E+09,3903480556,1677675280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,49,same
186,open,gyeongnam,155,20131202,195,nursing_hospital,10524193814,589088638,8964162472,5322929364,16706602,169124234,35928710,159784500,658740572,1467529200,1425664648,1180876150,41864552,8094746852,7484914041,125060000,0,1779919483,1779919483,976887439,0,0,7782356569,0,10232366395,648485994,8774831978,5157220968,25185861,158536573,65777073,130908473,544789238,1558450293,1505507137,1193859645,52943156,7902691464,7575085742,120060000,0,2337525760,2337525760,1493389328,0,0,7123615997,0,155,150,same
188,open,gyeongbuk,172,20150611,366,nursing_hospital,6171100298,0,5716501623,3745476667,70949307,308332230,251599824,16673720,200542032,1293028427,1171053048,5991600,121975379,8492301777,8485601777,6700000,0,5501010634,1851010634,846841870,3.65E+09,3.60E+09,4284319570,0,6064186938,0,5530854204,3409747086,84641920,336884312,262213278,0,281090342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,125,same
193,open,jeonbuk,26,20030102,102,hospital,8533038702,0,8146717236,4205604566,202143903,95288306,73710155,17661630,475515433,2985780753,2985780753,26227110,0,5144416664,5108334664,3.30E+07,0,4866876905,3159366905,769655898,1707510000,1692510000,3263320512,1953871319,9152147833,0,9090866906,4439691808,126944094,101948849,78415419,14640110,71636062,2832860284,2832860284,17611360,0,5726295212,5699847212,1.80E+07,0,5373627496,3293867496,787566049,2079760000,2064760000,3185528000,1876078807,100,108,same
198,open,jeonnam,53,20100914,200,nursing_hospital,5466315740,358671641,4951304192,3163232743,34097581,151839082,150785906,5122530,33475876,2073194234,2055508234,1644869096,17686000,7404500527,7350561127,53939400,0,4795641082,972307739,694868913,3823333343,3818333343,4682053679,0,5393165780,370173357,4834826674,3142147298,5323817,154145273,154143327,4782498,34561795,1791906802,1776217284,1390798886,15689518,7621517232,7582712832,38804400,0,4764846231,246512892,0,4518333339,4518333339,4648577803,0,122,117,same
199,open,jeonbuk,118,20150828,70,hospital,3245709950,160142250,2867317207,1776471340,10987424,150001590,55535304,10265990,68970337,1410760452,1403634852,675800350,7125600,5375975915,4718575915,8700000,0,1898029078,866850772,678453741,1031178306,9.25E+08,4888707289,184720689,3068540360,159370654,2664095879,1681906750,4666842,157086452,27932236,10191630,82462587,1636197308,1631184988,580508697,5012320,4863436135,4854736135,8700000,0,1679896491,706323861,472323670,973572630,946630650,4819736952,115750352,59,59,change
201,open,busan,59,20051014,380,nursing_hospital,12173545279,1970002262,10221389175,6587918970,371459225,0,79841837,0,353613067,2098126492,2034934281,0,63192211,11891171971,11802518603,0,0,7114841809,3542841809,644178740,3.57E+09,3.52E+09,6874456654,4481734544,12518425573,1877285022,10171954927,7137567966,71332674,0,85209015,0,540518298,2342978310,2284349803,1816869230,58628507,8172677671,8057525463,33030000,0,3876248727,2076248727,715569434,1.80E+09,1.75E+09,6639407254,4246685144,180,191,same
206,open,choongnam,159,19960501,339,general_hospital,1.04E+11,0,94226597063,43238410582,1479857324,446351445,1756566632,526550,11208159317,13440200761,12593375096,0,846825665,96213232246,93033622106,1587725200,0,60219395238,31164070906,594639593,29055324332,26425324332,49434037769,34114713245,93764300798,0,83806490587,36705843609,1585419415,234265926,2146278116,5427311,11303536389,14463950846,13697922151,22559027,766028695,86037826922,84002655366,919961600,0,60040369823,21507491847,0,38532877976,36202877976,40461407945,25142083421,855,855,same
207,open,sejong,85,20121005,12,nursing_hospital,2224269820,91157130,1698291851,1054540818,38681379,310806951,129137469,0,162695267,1186505123,1185230063,221908000,1275060,4809728708,4779939907,1038800,0,2750474719,799082574,589911856,1951392145,1788696878,3245759112,473261085,2220419230,94995118,1644441333,1001776160,45688989,139679262,135971407,0,386992506,982059629,982059629,367077703,0,4849971523,4799182722,1038800,0,2748967307,971800629,574699732,1777166678,1777166678,3083063845,310565818,30,30,same
210,open,busan,65,20140313,194,nursing_hospital,4524274168,211230886,3845286816,2559498645,325453063,535736388,280394898,0,257473141,1319372290,1283368928,0,36003362,9208506877,8890706877,2.16E+08,0,5326224311,899756670,521573206,4426467641,4416467641,5201654856,201334689,3908684705,185178140,3252379687,2070509167,4533293,301840760,301840760,0,173819411,908523126,859298566,0,49224560,8824019898,8724019898,0,0,4450282269,551367682,0,3898914587,3588914587,5282260755,120728790,96,96,change
212,open,gyeongbuk,25,20150112,157,nursing_hospital,750304870,0,1062477771,675886873,35947690,0,38580282,0,-276225211,15323809,15323809,0,0,5265359079,5244747745,0,0,2886402201,506402201,484971986,2.38E+09,2.38E+09,2394280687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,37,same
213,open,choongnam,161,20060927,86,nursing_hospital,2660439974,108424820,2341221123,1297379150,4218650,145312222,101292812,7722622,61977837,424463729,415144674,390348530,9319055,5196642933,5187865933,0,0,3716129382,756129382,4.80E+08,2.96E+09,2.66E+09,1904977280,0,2483036203,138349179,2179920229,1289385220,25333401,115711086,94229412,7602186,66786924,393832959,385686389,352543690,8146570,5246422477,5244622477,0,0,3797255993,837255993,611500000,2.96E+09,2.66E+09,1842999443,0,44,42,same
219,open,gyeonggi,134,19960716,187,general_hospital,19834386153,4893623803,14452425786,8256016434,104930679,451472082,338427728,0,141795161,5187225593,4995361339,45003964,191864254,12720736151,11698736151,1.02E+09,0,14753789682,5621153461,4.30E+08,9132636221,6.34E+09,3154172062,0,20155442617,4888930043,15115183121,7787680140,176513086,613210247,342537848,0,-285367708,3960377524,3671779627,54355826,288597897,13176873919,12154873919,1.02E+09,0,14124874542,11655984240,4.40E+08,2468890302,0,3012376901,0,203,188,same
220,open,gyeongbuk,171,20170531,118,nursing_hospital,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.50E+07,0,1427069711,577069711,418500000,8.50E+08,8.50E+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,same
221,open,gyeongbuk,173,20170531,100,nursing_hospital,694519920,0,1063064004,535306585,3086205,26071042,20771042,0,-391528921,324186739,324186739,4279100,0,5820609193,5774177690,2.50E+07,0,1427069711,577069711,418500000,8.50E+08,8.50E+08,4717726221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,same
222,open,gyeongbuk,10,19880906,66,hospital,4771337341,0,4924738889,2462769330,291375545,71670228,38559679,7189960,59113809,1043066605,1004572855,2200000,38493750,2892058815,2866418551,12572370,0,1672383491,1112383491,413102855,5.60E+08,5.30E+08,2262741929,1173386229,4804469841,0,4904652364,2359578170,274130653,105251463,38638823,4675460,64021207,993990042,953416045,1870000,40573997,2932134941,2909520377,12572370,0,1722496863,1162496863,443120633,5.60E+08,5.30E+08,2203628120,1114272420,70,70,same
223,open,gyeonggi,105,20050509,136,nursing_hospital,3000046696,0,2754925676,1265778000,5973741,51423540,0,0,199671221,869968985,849604240,318068336,20364745,6435496022,6426932242,1420000,0,4363618245,714710929,411225464,3648907316,3648907316,2941846762,865697762,2968797323,0,2696356917,1243802800,1457089,40224701,0,0,233672794,960053560,936612197,266128951,23441363,6611271293,6602707513,1420000,0,4811585980,662678664,406384134,4148907316,4148907316,2759738873,683589873,46,46,same
224,open,gyeongnam,6,19950706,94,hospital,12085310681,2345063451,9760131179,7079759390,242088411,203329445,90497092,11100720,7774297,1734400213,1516043474,0,218356739,7376729350,7286282550,76847700,0,6824774620,3389551948,4.00E+08,3435222672,2901840000,2286354943,678344943,11846091594,2429975359,9622741495,6504509540,406754142,91509817,75129638,1677640,106941425,1800743570,1627477413,0,173266157,4997017048,4890870248,92547700,0,4519179972,3056049569,4.00E+08,1463130403,1.44E+09,2278580646,670570646,129,134,same
225,open,ulsan,125,20130206,158,nursing_hospital,3681334746,133015779,3242305534,2194824005,22069415,100193419,87882913,0,227889429,599086960,583759030,448292438,15327930,4236694917,4087644917,7.80E+07,0,2468529327,704789327,395979228,1763740000,1763740000,2367252550,2367252550,3328436370,138979292,2914251855,1935912090,13805382,130420213,108509604,5880,158584512,541522306,520759156,478034618,20763150,4227462858,4190012858,2.50E+07,0,2629622043,888522043,493066342,1741100000,1741100000,2139363121,2139363121,67,72,same
228,open,jeonnam,175,19940708,94,hospital,8239625684,0,8036474713,4123918393,150609512,193347260,70671187,0,160413223,1697234103,1420532041,0,276702062,5085966405,5010966405,0,0,4890939863,1942711449,348465880,2948228414,2659253347,1892260645,708128559,7502611670,0,7046692343,3718354570,73658841,339582989,65744261,0,189995179,1886891629,1610327817,0,276563812,3693095018,3488095018,0,0,3848139225,1434744760,178006844,2413394465,2180773343,1731847422,547715336,85,82,same
229, close,gyeongnam,32,19881017,NA,hospital,4865825740,328640850,4518515829,2568101150,1229857877,104728234,97558065,267479720,876318984,2942061014,2877547033,2169813428,64513981,12195187340,8488389288,240591100,0,9214354576,1571474906,3.36E+08,7642879670,6959950000,5922893778,5137126809,3392320796,163792532,3588482068,1903150120,2312835253,135881429,110239750,786380800,1030619220,6352407895,6352407895,1458412966,0,7581883829,3710553341,2.24E+08,0,8110172225,7790172225,4367571146,3.20E+08,3.20E+08,5824119499,4260807825,130,65,change
239,open,gyeongbuk,95,20150204,199,nursing_hospital,5805245841,243550386,4925257460,2523585346,152447,214691663,213691655,630830,421267949,1693862158,1671187318,822884401,22674840,4658748735,4543418735,115330000,0,4497231732,615904137,224233639,3881327595,3559911533,1855379161,0,4522626112,143501864,4192388162,2346052429,23890648,207851147,200822939,0,2775587,969799581,891785251,461822161,78014330,5011471778,4904141778,107330000,0,4547160147,391415567,3.00E+07,4155744580,3783572524,1434111212,0,85,87,same
